tp
0.0
0.1059523137
0.21598293837
0.0
0.0
0.11290162941
0.115234266291
0.0
0.0
0.0
2.0132535824222
0.4314860251877
0.0
0.0
0.0
0.0
0.0
0.0
0.27115939660000005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16299188432
0.9746402560449
0.16595264697
0.5733179291
0.22824744441
0.0
0.37823433602053996
0.0
0.0
0.0
8.1767319204
17.385590845
8.88805277883
0.0
0.0
0.0
0.0
0.0
0.0
0.27490555510000003
0.0
0.0
0.1384168850601
1.0277062630236
1.403793703881
0.118011733416
0.0
0.0
0.22319852801099999
0.0
0.0
0.0
0.0
0.0
0.46002865000000004
0.0
0.15766322166
0.25741757081289995
0.2515763077739
0.7011026043
1.1215241455
1.0608350931
4.9653351874649
0.44064520177
0.0
0.23731245437749
4.08339619697
8.0899923224
6.8340697599
5.20509478775
4.9711614413500005
1.700231349
0.1213729420587
0.0
0.0
0.0
0.0
2.72551478437
2.3024796715934
2.90103558897
7.12087754334
10.2813812124
31.34190108
12.38246260973
1.312080016461
0.0
0.2945198353
0.6432324895
1.071250415852
0.306934116079
2.68667098305
3.19512484132
0.7543593493390001
3.2831430946389997
0.2338886268
0.0
0.0
0.0
0.0
1.7891436787700001
2.563932451601
5.08940594074
8.54305927956
13.973578748039
10.6102796511577
7.9949619064610005
2.832630191
12.81291813895
25.246590335
16.79532962055
10.4998378186
60.41550503
68.81320112
75.82656354
19.3265023
18.24608449
20.13574924
15.94460457
12.0015955383
16.219735237
2.2356152815
3.385186194
4.1926032814
8.9711911773
5.2348076822
6.7960564114299995
5.254623465
2.5630027412
2.1779388215
3.30612062705
3.4511566814
2.297624942
46.00012668
4.851061204
6.4550733693
4.19237418345
1.4825382974999999
9.383490910999999
15.054628019
6.650119042
8.536721648
4.0086824624
7.735624959
11.092844368
22.555053185000002
25.225216670000002
35.715896787
14.523997906000002
13.82492757
6.0676038695
53.401976344999994
33.9388403
31.661749044
16.68888327836
102.88955167
97.7853013
167.7647531
204.8101872
75.6846519
26.0943361
8.4162800165
20.21497870608
60.09942675
31.27476949
51.7236481
14.58781485
8.781611887
11.318634246
52.3873744
48.75491909
37.43899994
28.47263233
47.37201137
40.607929075
3.367483623839
2.8476118986
5.5710970997
6.093838732
7.8014969325
13.237355817
27.6672505
65.01427249
25.62466646
11.57580321
9.437793856
14.381087204
28.16776568
23.248452804
12.273237159
5.8440416745
6.33170548011
16.9071145492
9.567448941
2.06130742855
2.48217583697
3.7553994989999997
5.6517939349
8.475283673
9.870278658
8.79525580035
14.6318674107
29.43096488
22.310465475
12.474353432000001
8.78163423
14.820605422
44.719267620000004
34.36544557
59.0762347
95.6524014
154.643835
112.4581466
64.36606154
38.01135699
47.93073964
59.83648496
15.70610413
27.44106948
53.4680901
47.8118361
38.11061381
15.796953969
9.058708385
8.2329599594
7.616396501637
3.018368520983
18.717907382
13.613321768
8.3827860304
2.8252547896
5.1037620339642
11.9522865596
6.3771694232
6.708271751468001
5.037625305
13.789281246
9.5223933036
1.88594463067
1.990437511
4.029083079
4.3168575554
2.1970216287
8.0880588406
5.3158491172
6.52143630804
19.5150636643
51.78323189
50.55926734
50.78719201
133.0911629
55.91672623
8.65853115
21.88267743
19.73770191
3.7206858566
3.66837666997
5.60536092853
0.61676499749075
0.0
0.24123356075784
2.510428328929
2.2366375139
0.244003529053
0.7175445602667
0.15256107062580002
1.572813992078
0.373679397069
2.1545503044
8.1219347991723
5.6353299919
2.38385188595
2.90786548208
2.06983092564
1.2804433855
0.0
0.0
1.2679218806363
0.34198761554
0.0
0.0
0.0
0.0
0.551852365607
2.36348592564
1.4371722926
3.446683284081
1.3435066168
0.48466324117
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.25030077019
0.35927593064
0.0
0.0
0.0
0.0
0.0
0.6945639635503
1.42607092064
0.17541945196
0.0
0.1030862369
0.17327070283
0.0
0.0
0.24551153350000002
2.528268154
0.6025880578
0.36383271643000004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.383755598757
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.70941139884275
0.21872455227729998
0.25362785778428004
5.8137705329000005
0.38477827854
0.0
0.0
0.0
2.43838433625
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.60290692544
3.8608641707299998
0.26264487254
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.448735217261
0.0
0.0
0.0
0.0
0.0
0.2091990589935
0.0
0.0
0.0
0.0
0.1484036469
0.0
0.1649192126127
0.29007157515493
3.86640427814
1.1248678152
5.402669335100001
0.2614736436
1.04458932767
1.0504593332481
1.6123980627999999
1.20532816626
2.1900176078499998
0.7085084791226
0.11791288902000001
1.55158911785
1.9671977551000002
6.76091708401
3.9864422392
1.5242227730662998
0.1515068156277
0.6985843093
1.5193105281
2.2845505547
0.19569396715999998
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.1003752058344
0.3626978994
0.0
0.0
0.0
0.0
0.47702790567000003
0.19599830300597
1.07373599826
3.7522613999999996
1.127472492083
0.97210494896
4.2532930864
1.99590621793
4.4037076055
5.6152101204000004
22.467076656
39.78026678
11.89586055
24.58396913
53.31664175
9.67773795441
0.5768239491
2.738388448
4.91408397874
2.1271407616599998
2.2145807558426
1.651225741639
0.59622875172698
0.382582048621
0.3839760895
1.23547319992
24.813611074999997
51.62513603
15.636243064
26.167377694
41.04407513
97.663932
46.56325306
10.27229706376
9.6804825415
5.16601190119
4.979266798
5.373433165459
13.859814035
7.407399802
4.3452768482
17.56280667
9.8368675057
1.92414386979
1.6520768376300001
3.069990778961
2.5320828239
10.18268442446
0.9608417743
2.628061224
6.0955439954
6.1824321357
10.8772246444
16.736457244
26.20689933
12.25751915907
4.96350226405
